,lon,lat,type
4884,18.4460195,47.5461003,convenience
4885,21.5979818,47.547398,convenience
4886,18.4462066,47.5494987,convenience
4887,19.7244002,47.5761161,convenience
4888,18.8754276,47.5764625,convenience
4889,18.3906542,47.5769736,convenience
4890,17.0741421,47.5779934,convenience
4891,18.3909415,47.5791395,convenience
4892,19.12737,47.5803389,convenience
4893,18.4036516,47.5807657,convenience
4894,19.003473,47.5844485,convenience
4895,19.1934155,47.6027097,convenience
4896,17.2496033,47.6035275,convenience
4897,19.3761633,47.6042224,convenience
4898,18.2140428,47.6050766,convenience
4899,17.202944,47.6055445,convenience
4900,21.5984297,47.6054455,convenience
4901,18.9002731,47.6067992,convenience
4902,21.3521707,47.6072309,convenience
4903,18.2194215,47.6073041,convenience
4904,18.377809,47.6249533,convenience
4905,18.3787326,47.6251027,convenience
4906,19.1823896,47.6264885,convenience
4907,17.1694276,47.5882728,convenience
4908,20.0533419,47.5945583,convenience
4909,19.0659006,47.5963493,convenience
4910,17.8012905,47.6107895,convenience
4911,19.1970756,47.614678,convenience
4912,18.8801873,47.615389,convenience
4913,17.477813,47.6349543,convenience
4914,19.9825111,47.6356801,convenience
4915,18.0765093,47.63585,convenience
4916,19.3119389,47.6396463,convenience
4917,17.2974958,47.6437971,convenience
4918,19.0348355,47.645292,convenience
4919,17.4220554,47.6462116,convenience
4920,18.6045231,47.6468214,convenience
4921,18.6401175,47.6469828,convenience
4922,17.4243616,47.6473791,convenience
4923,19.8295306,47.6496784,convenience
4924,19.8305127,47.650107,convenience
4925,17.6498725,47.6736534,convenience
4926,19.6845509,47.6744527,convenience
4927,17.1978589,47.6762813,convenience
4928,19.065467,47.6771782,convenience
4929,18.679013,47.6779031,convenience
4930,21.6677355,47.6792111,convenience
4931,19.1819742,47.627202,convenience
4932,17.3533557,47.6272968,convenience
4933,17.6357435,47.6276905,convenience
4934,19.1798909,47.6282288,convenience
4935,19.1763389,47.6308966,convenience
4936,17.0789161,47.6324333,convenience
4937,17.3499191,47.6327808,convenience
4938,21.6088481,47.6333043,convenience
4939,19.0284565,47.6342675,convenience
4940,18.5958109,47.656701,convenience
4941,19.0685082,47.6619924,convenience
4942,21.5347804,47.6647987,convenience
4943,19.0589168,47.6678952,convenience
4944,18.6624715,47.7231935,convenience
4945,18.6938378,47.731234,convenience
4946,17.490268,47.7256076,convenience
4947,18.261216,47.7259549,convenience
4948,17.1551694,47.6700329,convenience
4949,16.5934838,47.6703011,convenience
4950,17.6349761,47.6731955,convenience
4951,19.9748084,47.6908733,convenience
4952,19.7879923,47.6915406,convenience
4953,19.1012932,47.6922103,convenience
4954,22.5696702,47.8817839,convenience
4955,22.5687417,47.882196,convenience
4956,22.0885849,47.8841894,convenience
4957,20.3948714,47.8889232,convenience
4958,21.0362056,47.9180835,convenience
4959,22.2019539,47.9183362,convenience
4960,22.5083669,47.9182887,convenience
4961,22.8010833,47.9215714,convenience
4962,19.2570113,47.9266538,convenience
4963,22.7609288,47.9290111,convenience
4964,18.7399275,47.8029812,convenience
4965,19.7593609,47.8063058,convenience
4966,21.4346272,47.8428844,convenience
4967,22.3934704,47.8661907,convenience
4968,20.4296257,47.8671789,convenience
4969,17.2557834,47.8684959,convenience
4970,19.7620848,47.8002401,convenience
4971,20.0042024,47.801372,convenience
4972,21.9242376,47.8594418,convenience
4973,20.4356501,47.8638124,convenience
4974,22.3827517,47.863857,convenience
4975,22.3904588,47.86446,convenience
4976,21.849182,47.8651776,convenience
4977,17.3266184,47.8902839,convenience
4978,20.3717816,47.8918454,convenience
4979,20.3912497,47.8931645,convenience
4980,19.3885088,47.8482175,convenience
4981,21.4193007,47.8516795,convenience
4982,20.2282359,47.8521824,convenience
4983,20.4793754,47.8564081,convenience
4984,21.357807,47.9544715,convenience
4985,22.5007737,47.9821139,convenience
4986,21.7995953,47.9841594,convenience
4987,22.0348697,47.9349675,convenience
4988,21.7457135,47.940203,convenience
4989,21.7053844,47.9401807,convenience
4990,20.4742657,47.9404159,convenience
4991,20.3735062,47.9458552,convenience
4992,22.7646944,47.9746892,convenience
4993,19.9145098,47.9754114,convenience
4994,19.115519,47.976842,convenience
4995,19.0967296,48.0063976,convenience
4996,21.1686768,48.0083435,convenience
4997,20.3823272,47.9085063,convenience
4998,22.2039369,47.9155714,convenience
4999,22.3057758,47.9621474,convenience
5000,22.3060283,47.9623406,convenience
5001,22.3114787,47.9652869,convenience
5002,20.2652821,47.9907069,convenience
5003,19.8977347,47.9933383,convenience
5004,22.324924,47.9977393,convenience
5005,22.0760823,47.9979149,convenience
5006,22.0758424,47.9982588,convenience
5007,22.0753894,47.9989503,convenience
5008,22.0795855,47.9993701,convenience
5009,20.3328597,48.0349534,convenience
5010,20.9750323,48.0392996,convenience
5011,20.9663805,48.0394642,convenience
5012,22.3673151,48.0433958,convenience
5013,19.9741383,48.0132465,convenience
5014,21.9612359,48.0182106,convenience
5015,20.1652141,48.0551801,convenience
5016,22.7480243,48.0552379,convenience
5017,22.0813731,48.0584094,convenience
5018,22.0809881,48.05913,convenience
5019,19.7890137,48.064626,convenience
5020,20.7825938,48.0813679,convenience
5021,19.8181207,48.0499145,convenience
5022,22.3070458,48.0524553,convenience
5023,21.9328845,48.075888,convenience
5024,20.7773631,48.0785655,convenience
5025,20.055818,48.0801507,convenience
5026,22.1421245,48.1526995,convenience
5027,21.6521398,48.157788,convenience
5028,21.6468684,48.158582,convenience
5029,22.1394101,48.1587847,convenience
5030,21.9787726,48.0957512,convenience
5031,20.8348273,48.0970637,convenience
5032,22.710162,48.1030376,convenience
5033,22.0279372,48.1031116,convenience
5034,22.7794036,48.1041817,convenience
5035,21.7582229,48.1357785,convenience
5036,19.5985863,48.1397146,convenience
5037,21.9493194,48.1417989,convenience
5038,21.9486962,48.1450595,convenience
5039,21.1618658,48.148123,convenience
5040,22.0767615,48.219177,convenience
5041,20.285553,48.2191379,convenience
5042,20.8080259,48.0923404,convenience
5043,20.2471069,48.1217935,convenience
5044,22.3101348,48.1246733,convenience
5045,19.813861,48.1278797,convenience
5046,22.3061257,48.1300175,convenience
5047,20.202136,48.1889224,convenience
5048,20.9350545,48.2034068,convenience
5049,22.0864419,48.2104665,convenience
5050,19.5993611,48.210579,convenience
5051,20.6166155,48.2511032,convenience
5052,22.077302,48.2540571,convenience
5053,20.6182115,48.254266,convenience
5054,21.9613647,48.2546602,convenience
5055,22.2235433,48.2548171,convenience
5056,20.6363947,48.2547376,convenience
5057,20.6345475,48.255133,convenience
5058,20.6324204,48.2552769,convenience
5059,20.635145,48.2557285,convenience
5060,20.6307671,48.2557472,convenience
5061,22.0682926,48.2580871,convenience
5062,22.18744,48.3221507,convenience
5063,21.6555653,48.3236474,convenience
5064,22.1832773,48.3237565,convenience
5065,21.9967794,48.1714025,convenience
5066,21.9927732,48.1712918,convenience
5067,22.100094,48.1767291,convenience
5068,22.0600201,48.1782776,convenience
5069,21.9961868,48.1785726,convenience
5070,21.7860029,48.1786922,convenience
5071,22.0588895,48.1799398,convenience
5072,22.0484908,48.1833251,convenience
5073,20.3140073,48.1856454,convenience
5074,21.8252195,48.1880611,convenience
5075,20.7360311,48.2947686,convenience
5076,20.4394855,48.2953418,convenience
5077,20.7290561,48.2993141,convenience
5078,22.1101523,48.3079912,convenience
5079,21.7961224,48.3115792,convenience
5080,21.793015,48.3118616,convenience
5081,22.1812572,48.315601,convenience
5082,22.1812416,48.3157888,convenience
5083,22.1871686,48.3213092,convenience
5084,20.2581781,48.2259957,convenience
5085,21.9275716,48.2312599,convenience
5086,21.8919662,48.2599468,convenience
5087,22.1932438,48.267157,convenience
5088,22.2189548,48.2722748,convenience
5089,21.0259261,48.2803026,convenience
5090,20.6622724,48.2829057,convenience
5091,20.5903625,48.2869529,convenience
5092,20.5821856,48.2881327,convenience
5093,20.735907,48.2944177,convenience
5094,20.7324462,48.2939749,convenience
5095,22.1519111,48.3635767,convenience
5096,22.1522286,48.3619286,convenience
5097,22.2333234,48.3785137,convenience
5098,21.6597673,48.394482,convenience
5099,21.660663,48.39422,convenience
5100,21.5633552,48.3278785,convenience
5101,22.1207504,48.3443398,convenience
5102,22.1826032,48.4024256,convenience
5103,22.1765495,48.4053347,convenience
5104,21.2414832,48.4502469,convenience
5105,18.9611243,47.4639823,convenience
5106,21.6595265,47.6433087,convenience
5107,21.6602078,47.6434804,convenience
5108,21.6602038,47.6435663,convenience
5109,21.660366,47.6418594,convenience
5110,21.6590518,47.6412106,convenience
5111,20.2178183,47.0332266,convenience
5112,19.1971057,47.4365229,convenience
5113,19.1613803,47.4707411,convenience
5114,18.9690944,46.7385344,convenience
5115,17.3009805,47.5983288,convenience
5116,18.1871484,46.0766719,convenience
5117,19.0438709,47.5444637,convenience
5118,22.1485334,47.9327392,convenience
5119,17.7389258,47.1345616,convenience
5120,18.6934826,45.9932643,convenience
5121,19.0358344,47.5328471,convenience
5122,20.674041,47.2480315,convenience
5123,18.4138301,47.1959334,convenience
5124,18.1834983,47.3626561,convenience
5125,21.6469912,47.549765,convenience
5126,17.2776462,46.9759166,convenience
5127,16.7435517,47.5460179,convenience
5128,20.1470502,46.2541448,convenience
5129,19.6997443,47.4530271,convenience
5130,18.2977943,45.8540482,convenience
5131,16.4786818,47.0946425,convenience
5132,20.7871603,48.2166463,convenience
5133,21.3663473,46.7360984,convenience
5134,17.7862731,46.3553687,convenience
5135,17.2776964,47.93576,convenience
5136,20.1895401,46.5253655,convenience
5137,20.0961006,46.9375597,convenience
5138,17.1206648,46.5564323,convenience
5139,16.9239866,46.7547503,convenience
5140,21.4281156,48.3159929,convenience
5141,16.2458533,46.9410675,convenience
5142,17.8061326,47.3905794,convenience
5143,17.8323984,46.8282462,convenience
5144,17.453105,46.8791315,convenience
5145,19.081814,47.4992507,convenience
5146,18.4428854,47.7577384,convenience
5147,20.1421294,46.7053409,convenience
5148,18.6022507,47.4263287,convenience
5149,19.7994488,47.1734481,convenience
5150,19.7953439,47.8134878,convenience
5151,19.038107,47.5065327,convenience
5152,17.465982,47.3250053,convenience
5153,16.2606981,46.9447561,convenience
5154,21.6353163,47.5254838,convenience
5155,20.4170362,47.7502672,convenience
5156,18.8875841,47.5758191,convenience
5157,20.0654883,46.2740116,convenience
5158,18.9334698,46.9636782,convenience
5159,20.2906269,47.9344077,convenience
5160,19.7003397,46.9234759,convenience
5161,17.5805648,47.6354704,convenience
5162,18.1007597,46.8364059,convenience
5163,19.1167104,47.3991187,convenience
5164,16.6036849,47.0102783,convenience
5165,21.9895368,47.4497684,convenience
5166,21.9043292,47.6897978,convenience
5167,19.1029199,47.4370863,convenience
5168,21.2328345,47.2123052,convenience
5169,19.104386,47.8551346,convenience
5170,18.3009239,46.1271375,convenience
5171,19.0709869,47.4993577,convenience
5172,19.9215927,47.5015618,convenience
5173,17.8821519,46.9148621,convenience
5174,19.3290142,46.1275357,convenience
5175,21.7102461,47.9439917,convenience
5176,19.0292686,46.7995395,convenience
5177,17.511305,46.391525,convenience
5178,20.2440028,47.7592358,convenience
5179,18.9915732,47.6079121,convenience
5180,16.9223342,47.3735438,convenience
5181,19.0380553,47.4263031,convenience
5182,18.6857102,46.8038031,convenience
5183,17.4589324,47.1818483,convenience
5184,20.6227512,46.4158299,convenience
5185,17.1143319,47.1253677,convenience
5186,18.3965725,47.5869202,convenience
5187,20.5303948,48.2495867,convenience
5188,19.655019,47.6599174,convenience
5189,19.6331964,47.7070675,convenience
5190,20.6678255,46.6690389,convenience
5191,16.6045902,47.2424568,convenience
5192,20.1890406,47.1765395,convenience
5193,20.7816224,48.1085063,convenience
5194,19.0377514,47.5473547,convenience
5195,19.4764881,46.4266071,convenience
5196,16.7622158,47.4698626,convenience
5197,18.9796668,46.2573846,convenience
5198,20.9506355,47.9591028,convenience
5199,17.659183,47.6681273,convenience
5200,20.8462442,48.1624046,convenience
5201,19.4470818,47.3512885,convenience
5202,21.0626809,48.0366692,convenience
5203,20.6240055,48.2560329,convenience
5204,17.6362158,47.6147192,convenience
5205,17.0098223,46.7213501,convenience
5206,17.1800567,46.7894739,convenience
5207,20.7358724,46.3195373,convenience
5208,17.0760476,46.94572,convenience
5209,18.89668,47.609745,convenience
5210,17.0877515,47.5980046,convenience
5211,18.9193096,47.3743662,convenience
5212,20.3527216,48.0590148,convenience
5213,17.2507752,47.6108889,convenience
5214,17.1240814,46.5200375,convenience
5215,18.6881424,47.7321809,convenience
5216,17.8052074,47.4180024,convenience
5217,18.7131908,46.5288763,convenience
5218,16.7834755,46.7595137,convenience
5219,20.077436,47.2892679,convenience
5220,19.3285335,46.1245896,convenience
5221,21.027633,46.8240854,convenience
5222,17.4368649,46.7857659,convenience
5223,21.0843696,46.9608563,convenience
5224,22.1784175,48.4038955,convenience
5225,19.2988701,47.4615347,convenience
5226,19.3839884,46.581571,convenience
5227,17.2593209,46.7785406,convenience
5228,17.7877147,46.3574115,convenience
5229,21.6119113,47.5521826,convenience
5230,20.3834628,46.9059809,convenience
5231,19.3552081,47.8391783,convenience
5232,18.9756372,46.1707326,convenience
5233,16.8422029,46.6371474,convenience
5234,17.5530287,46.924621,convenience
5235,17.2721981,47.8675893,convenience
5236,19.0599651,47.5322176,convenience
5237,16.8809472,47.6213935,convenience
5238,18.9177442,46.966662,convenience
5239,18.5300017,46.2994446,convenience
5240,22.1811529,48.4006876,convenience
5241,18.9050673,46.5707306,convenience
5242,18.2394636,46.0774367,convenience
5243,20.7900107,48.1048857,convenience
5244,19.115153,47.3982479,convenience
5245,21.0307679,46.826098,convenience
5246,17.0085291,46.72251,convenience
5247,19.1932975,47.4084131,convenience
5248,16.8761759,47.1058464,convenience
5249,17.5278051,47.1011741,convenience
5250,16.553142,46.5551857,convenience
5251,17.9124108,46.8803852,convenience
5252,20.2636863,47.7299142,convenience
5253,18.7383361,47.6463003,convenience
5254,20.1046483,47.9324154,convenience
5255,20.0015822,46.2448862,convenience
5256,21.3359857,47.2040502,convenience
5257,17.6333061,47.66574,convenience
5258,19.062625,47.5334915,convenience
5259,19.8608021,46.7133574,convenience
5260,16.5483913,46.8666171,convenience
5261,20.9269687,47.1444951,convenience
5262,19.0426648,47.5430374,convenience
5263,19.0047139,47.3950924,convenience
5264,19.1708693,47.4340343,convenience
5265,21.7037611,47.9691811,convenience
5266,19.6147751,47.2454903,convenience
5267,18.333221,47.5483516,convenience
5268,17.6875043,47.7651778,convenience
5269,19.0246242,47.5089745,convenience
5270,19.1366506,47.9273503,convenience
5271,18.7729216,46.8690442,convenience
5272,22.0817523,48.2225622,convenience
5273,18.9645113,47.7986797,convenience
5274,17.9218003,47.1098169,convenience
5275,19.2211867,46.8764961,convenience
5276,16.6044962,47.0808063,convenience
5277,19.4838931,46.4276533,convenience
5278,19.4916083,46.2786362,convenience
5279,20.2037376,47.1859415,convenience
5280,18.9271473,47.5091868,convenience
5281,19.7390905,47.7893065,convenience
5282,16.6490373,47.2039054,convenience
5283,17.8878923,47.1018282,convenience
5284,20.1746362,46.2483088,convenience
5285,17.0176856,47.4197545,convenience
5286,18.9456642,47.1601723,convenience
5287,17.026253,47.5920381,convenience
5288,19.8632771,48.1204406,convenience
5289,18.9018976,47.3697019,convenience
5290,18.7406361,47.7859569,convenience
5291,19.1951975,47.4312316,convenience
5292,19.5113073,46.5493827,convenience
5293,19.0371504,47.5217541,convenience
5294,18.9553097,46.1835902,convenience
5295,19.1827912,47.7187247,convenience
5296,17.687002,47.7646355,convenience
5297,19.0300602,47.5296956,convenience
5298,21.0676037,46.677329,convenience
5299,20.0004607,46.875047,convenience
5300,19.14199,47.4533381,convenience
5301,19.0243957,47.4674557,convenience
5302,19.2523233,47.4800386,convenience
5303,19.0618578,47.5721491,convenience
5304,19.035037,47.4735734,convenience
5305,20.1987663,47.1807314,convenience
5306,19.6789505,46.6857198,convenience
5307,16.7514198,47.1313287,convenience
5308,17.2607529,46.7724392,convenience
5309,20.8052728,46.5308605,convenience
5310,21.7268936,47.5813749,convenience
5311,17.7964247,47.4637901,convenience
5312,19.3599172,46.8007849,convenience
5313,19.1381924,47.7210039,convenience
5314,20.1980047,47.1802076,convenience
5315,16.7820125,46.5075964,convenience
5316,19.2933857,47.4690835,convenience
5317,19.6881554,46.8990268,convenience
5318,17.6329918,47.6651716,convenience
5319,18.8222834,46.4640647,convenience
5320,18.9051878,47.3141571,convenience
5321,18.1050807,46.254545,convenience
5322,21.0450305,47.9328473,convenience
5323,17.6027451,47.3177348,convenience
5324,20.2462202,46.4659004,convenience
5325,19.8068685,47.1714784,convenience
5326,19.925552,47.7829562,convenience
5327,20.5972564,46.666073,convenience
5328,19.5371862,47.2801027,convenience
5329,17.8110678,46.0489191,convenience
5330,19.8594404,46.7064078,convenience
5331,21.403971,47.4491457,convenience
5332,19.4782209,46.9364661,convenience
5333,18.7675412,46.1254285,convenience
5334,22.1314943,47.8362322,convenience
5335,18.3877786,47.6024102,convenience
5336,20.2274087,47.0882046,convenience
5337,17.5580685,47.4583827,convenience
5338,16.8805361,46.8454783,convenience
5339,19.9156581,47.4998445,convenience
5340,19.2838606,48.0719133,convenience
5341,19.8113523,48.1286493,convenience
5342,22.3224092,47.9533303,convenience
5343,19.2566732,46.5272833,convenience
5344,20.2555599,46.979681,convenience
5345,19.1883912,47.4391091,convenience
5346,19.2596946,46.0579658,convenience
5347,17.7015813,47.4833699,convenience
5348,18.3929865,45.8482373,convenience
5349,18.2346753,46.0745564,convenience
5350,17.2477614,47.6121025,convenience
5351,21.8669204,47.7695661,convenience
5352,19.1214871,47.7142928,convenience
5353,16.8465967,46.7309422,convenience
5354,19.5832337,46.9273172,convenience
5355,20.1451843,46.7108381,convenience
5356,19.7065715,46.9201472,convenience
5357,18.7587066,46.0857858,convenience
5358,21.65479,47.5407995,convenience
5359,22.6820091,47.8351105,convenience
5360,16.5045915,46.9710262,convenience
5361,19.1482514,47.2271372,convenience
5362,16.7219004,47.2304052,convenience
5363,19.322453,46.2972201,convenience
5364,17.6487942,47.5415942,convenience
5365,18.9539327,46.487165,convenience
5366,17.7129497,46.791955,convenience
5367,19.8013381,48.1031737,convenience
5368,18.1426476,47.1995315,convenience
5369,16.624511,47.4116749,convenience
5370,18.8287535,46.4658038,convenience
5371,17.3079284,47.723404,convenience
5372,21.6622684,47.4964281,convenience
5373,20.0003642,47.1879164,convenience
5374,19.7688101,47.339673,convenience
5375,17.7792148,46.3752868,convenience
5376,19.0736885,47.4959225,convenience
5377,17.1432222,46.8247431,convenience
5378,20.4562549,47.4461293,convenience
5379,17.3817275,46.8036016,convenience
5380,22.0859523,48.2208931,convenience
5381,19.0554927,47.6726104,convenience
5382,22.1309962,47.8342532,convenience
5383,20.8335627,46.9276228,convenience
5384,21.7162352,47.9474265,convenience
5385,19.6023987,46.7608985,convenience
5386,20.5329975,47.2408614,convenience
5387,17.2565512,46.7703902,convenience
5388,19.0729008,47.8880908,convenience
5389,21.2651075,46.9285676,convenience
5390,22.1753599,48.2669619,convenience
5391,18.7633693,46.7178191,convenience
5392,19.1792805,46.4245895,convenience
5393,20.8123201,47.6884355,convenience
5394,18.4176892,47.0369774,convenience
5395,20.9021811,48.0428876,convenience
5396,21.6374268,47.5372927,convenience
5397,17.0070863,46.4633574,convenience
5398,18.3628366,45.9367957,convenience
5399,20.3824308,47.17475,convenience
5400,20.1654864,46.2736378,convenience
5401,18.987785,47.7235212,convenience
5402,18.0110037,46.9006899,convenience
5403,16.7584969,47.3798452,convenience
5404,19.6372637,48.1235191,convenience
5405,19.5686179,47.0189334,convenience
5406,17.8896493,46.8917917,convenience
5407,19.1384519,47.7325844,convenience
5408,18.8641049,46.6257759,convenience
5409,18.1686073,47.0196594,convenience
5410,17.1630343,47.1210994,convenience
5411,18.402579,47.1619008,convenience
5412,18.3900943,47.5816115,convenience
5413,17.2005409,47.810342,convenience
5414,19.036674,47.5401586,convenience
5415,18.1082401,46.3566552,convenience
5416,18.52159,47.0295672,convenience
5417,19.1845247,47.4427127,convenience
5418,17.7912378,47.4487333,convenience
5419,18.9356766,46.9733502,convenience
5420,19.22268,46.8762612,convenience
5421,18.5293114,46.30239,convenience
5422,19.2765471,47.6835384,convenience
5423,18.9387198,46.9634449,convenience
5424,20.4565802,47.2726996,convenience
5425,17.8778938,46.8459493,convenience
5426,18.9172757,47.431561,convenience
5427,17.4104717,46.5789493,convenience
5428,18.9877468,47.4052415,convenience
5429,21.7197195,47.9728967,convenience
5430,18.0258259,47.03302,convenience
5431,16.8353466,46.8286874,convenience
5432,18.2814279,46.6343358,convenience
5433,21.7126025,47.941713,convenience
5434,19.0569494,47.6213924,convenience
5435,19.0694514,47.2782349,convenience
5436,19.685673,46.9043952,convenience
5437,20.1681305,46.266175,convenience
5438,19.0664338,47.276499,convenience
5439,21.7343883,47.3921432,convenience
5440,18.2463532,46.0843176,convenience
5441,20.7645429,47.6141369,convenience
5442,19.3278888,46.3004484,convenience
5443,19.0666607,47.4990313,convenience
5444,20.6335563,47.3751737,convenience
5445,18.852947,46.6194543,convenience
5446,22.1790869,48.2673672,convenience
5447,19.0842531,47.4879039,convenience
5448,19.7524516,47.3360917,convenience
5449,19.1184307,47.3998804,convenience
5450,19.7818666,47.0339192,convenience
5451,16.9195384,46.5831721,convenience
5452,18.1833364,46.6938548,convenience
5453,21.9021824,47.7613479,convenience
5454,19.0571068,47.5948049,convenience
5455,18.9045191,47.6191883,convenience
5456,18.0292392,47.1488714,convenience
5457,19.8471508,46.3381972,convenience
5458,20.1937791,47.1727473,convenience
5459,21.6400623,47.5308952,convenience
5460,21.9092419,47.690168,convenience
5461,22.0837783,48.2205528,convenience
5462,21.5674708,47.3502144,convenience
5463,19.9026493,47.4970639,convenience
5464,17.2515264,47.614524,convenience
5465,19.0378206,47.5003287,convenience
5466,18.3499034,47.2509688,convenience
5467,17.013831,46.4606568,convenience
5468,18.4255842,47.1939841,convenience
5469,18.4589797,47.5436339,convenience
5470,19.0526023,47.6161748,convenience
5471,20.3719795,47.9155837,convenience
5472,17.4833014,46.7127858,convenience
5473,19.0018221,47.651153,convenience
5474,20.7749595,47.6128428,convenience
5475,18.9401198,46.9678183,convenience
5476,21.7572587,47.6006185,convenience
5477,18.8465468,47.3691646,convenience
5478,20.5980228,46.6662058,convenience
5479,16.6458203,47.1586546,convenience
5480,18.2632184,46.1931988,convenience
5481,17.0141831,46.4597403,convenience
5482,19.4758488,46.430682,convenience
5483,19.5396418,47.9298071,convenience
5484,20.7612917,47.6133674,convenience
5485,17.3027296,46.6913698,convenience
5486,21.2726931,46.6426208,convenience
5487,18.9735961,46.9078539,convenience
5488,18.565254,46.4116392,convenience
5489,22.2666377,48.3228765,convenience
5490,19.9545991,48.0266259,convenience
5491,21.6270016,47.5276747,convenience
5492,17.4585297,45.9587599,convenience
5493,16.7435283,47.068967,convenience
5494,19.0717729,47.6550149,convenience
5495,17.2980748,46.863104,convenience
5496,17.8797466,46.9599137,convenience
5497,19.0958744,47.4407117,convenience
5498,21.278889,46.6595527,convenience
5499,16.4886967,47.6530903,convenience
5500,19.0699874,47.4925065,convenience
5501,21.6673521,47.6821611,convenience
5502,22.3055475,48.128802,convenience
5503,19.1159089,47.5170472,convenience
5504,19.0448606,46.6259213,convenience
5505,19.1864808,47.4034056,convenience
5506,19.0782873,47.7517231,convenience
5507,19.9276971,47.7411838,convenience
5508,18.294522,45.8566192,convenience
5509,17.1229169,46.4224481,convenience
5510,21.4114702,48.1227441,convenience
5511,18.3589827,47.645299,convenience
5512,17.9163237,47.1135801,convenience
5513,21.6268512,47.5255244,convenience
5514,17.1102386,46.7268026,convenience
5515,19.2893064,46.6182941,convenience
5516,18.3930315,47.5780838,convenience
5517,18.9445852,47.4034694,convenience
5518,19.2296318,47.4248608,convenience
5519,19.2401909,47.4832396,convenience
5520,18.5514845,46.7500889,convenience
5521,20.6733224,46.6713981,convenience
5522,19.0815147,47.5013592,convenience
5523,20.1657263,46.2655191,convenience
5524,18.6505795,47.2930251,convenience
5525,19.2837797,46.6206259,convenience
5526,19.2716905,47.5961072,convenience
5527,21.1332023,46.7726391,convenience
5528,19.6822309,46.6870087,convenience
5529,19.0714668,47.6738885,convenience
5530,18.8258565,46.4660643,convenience
5531,19.9262736,47.7804734,convenience
5532,20.2303661,47.8458904,convenience
5533,17.8322333,47.7328469,convenience
5534,19.4834126,46.4311174,convenience
5535,19.9233824,47.9163522,convenience
5536,18.1355579,45.9693356,convenience
5537,19.0739933,47.6696426,convenience
5538,17.1428773,47.7897208,convenience
5539,20.1605,47.6469648,convenience
5540,21.3546034,47.2143724,convenience
5541,21.6561039,48.3948561,convenience
5542,21.3736203,47.9452774,convenience
5543,19.8431057,46.7089758,convenience
5544,18.8459961,47.3757115,convenience
5545,18.2823627,46.0505096,convenience
5546,19.0223337,47.5001926,convenience
5547,17.8163066,46.9132147,convenience
5548,17.3283091,47.242085,convenience
5549,21.6571954,48.3984476,convenience
5550,20.4176829,47.7493032,convenience
5551,19.4975065,47.0676236,convenience
5552,18.3996927,47.5635475,convenience
5553,18.4208312,47.1918434,convenience
5554,17.9219881,47.1086394,convenience
5555,21.6175337,47.5263166,convenience
5556,21.9290297,48.1139798,convenience
5557,18.4179672,46.4962386,convenience
5558,19.8871612,46.274995,convenience
5559,19.061029,47.6028344,convenience
5560,19.7567645,46.766171,convenience
5561,18.4028672,47.5778282,convenience
5562,19.7044021,47.7658367,convenience
5563,19.4660614,46.4289753,convenience
5564,19.0448564,46.625815,convenience
5565,22.3303591,47.9576293,convenience
5566,17.1067698,46.8356131,convenience
5567,19.9540131,47.3334613,convenience
5568,20.3813467,47.9009684,convenience
5569,19.0597055,47.5977702,convenience
5570,19.1187211,47.5985282,convenience
5571,17.6934823,47.5866811,convenience
5572,18.8268576,47.1508359,convenience
5573,20.2495583,46.6647858,convenience
5574,18.6304314,47.402916,convenience
5575,16.8420227,47.4256448,convenience
5576,18.7416933,47.7197787,convenience
5577,19.6975329,47.9200881,convenience
5578,21.9299352,47.8587564,convenience
5579,21.9228709,48.2257296,convenience
5580,17.1744592,46.8359931,convenience
5581,18.5858205,47.4563109,convenience
5582,17.4643232,45.9593607,convenience
5583,19.9222892,47.7776479,convenience
5584,18.9870369,46.5286742,convenience
5585,17.1510879,47.2584982,convenience
5586,18.4768442,46.5628577,convenience
5587,18.7941841,47.190548,convenience
5588,18.5996056,47.6543853,convenience
5589,19.8671119,47.811885,convenience
5590,16.7376042,47.1312903,convenience
5591,20.543061,46.8661919,convenience
5592,20.0983758,46.3628272,convenience
5593,18.4012388,47.5736626,convenience
5594,20.1822084,47.1943548,convenience
5595,21.0446894,47.9312355,convenience
5596,18.9158024,47.6164921,convenience
5597,22.0991053,48.0960003,convenience
5598,18.854303,46.9546673,convenience
5599,19.8470243,47.3618043,convenience
5600,21.0859538,46.6737436,convenience
5601,22.077884,48.2248951,convenience
5602,17.2421241,46.766923,convenience
5603,16.5445765,47.3815008,convenience
5604,21.2377226,48.0306823,convenience
5605,19.9310243,47.817733,convenience
5606,21.7614691,48.1322981,convenience
5607,22.1003034,48.2698385,convenience
5608,21.7119783,48.1256363,convenience
5609,19.1522296,47.2236154,convenience
5610,21.3744006,48.0160876,convenience
5611,19.7820257,48.0749109,convenience
5612,18.3670134,47.5098103,convenience
5613,17.2889069,47.9671334,convenience
5614,18.320621,46.0660009,convenience
5615,18.9723452,46.9169225,convenience
5616,16.2825911,46.9072341,convenience
5617,21.7166288,47.9545995,convenience
5618,19.6837477,46.2807035,convenience
5619,18.0028305,47.5095299,convenience
5620,17.8726471,47.2642093,convenience
5621,18.6254017,46.0053314,convenience
5622,19.7727385,47.7334959,convenience
5623,19.2591999,47.4005799,convenience
5624,21.1751513,48.1525914,convenience
5625,19.9987341,46.8768871,convenience
5626,18.7392804,47.7897059,convenience
